index,airborne delay cost,ground delay cost,transform
"[34, 31, 29, 35, 35, 36, 34, 34, 34, 35, 34, 35, 31, 36, 28, 22, 28, 26]",2367.8248912026975,152.5,1
"[34, 31, 28, 36, 36, 35, 34, 34, 34, 35, 34, 35, 31, 36, 28, 22, 28, 26]",2367.8248912026975,152.5,1
"[34, 31, 29, 36, 35, 35, 34, 34, 34, 35, 33, 35, 32, 36, 28, 22, 28, 26]",2360.832232613446,157.5,0
"[34, 31, 29, 36, 35, 35, 34, 34, 33, 36, 33, 35, 32, 36, 28, 22, 28, 26]",2360.832232613446,157.5,1
"[34, 31, 28, 36, 36, 35, 34, 34, 34, 35, 33, 35, 32, 36, 28, 22, 28, 26]",2360.832232613446,157.5,1
"[34, 31, 29, 35, 35, 36, 34, 34, 34, 35, 33, 35, 32, 36, 28, 22, 28, 26]",2360.832232613446,157.5,1
"[34, 31, 29, 36, 35, 35, 34, 34, 34, 35, 33, 35, 32, 35, 28, 23, 28, 26]",2344.2826922915715,162.5,0
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 35, 33, 35, 32, 35, 28, 23, 28, 26]",2344.2826922915715,162.5,1
"[34, 31, 29, 36, 35, 35, 34, 33, 34, 36, 33, 35, 32, 35, 28, 23, 28, 26]",2344.2826922915715,162.5,1
"[34, 31, 28, 36, 36, 35, 34, 34, 34, 35, 33, 35, 32, 35, 28, 23, 28, 26]",2344.2826922915715,162.5,1
"[34, 31, 29, 35, 36, 35, 34, 34, 34, 35, 33, 35, 32, 35, 28, 23, 28, 26]",2344.2826922915715,162.5,1
"[34, 31, 29, 36, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,0
"[34, 31, 28, 36, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 36, 35, 35, 34, 34, 34, 33, 35, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 35, 35, 36, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 30, 29, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 35, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 35, 35, 36, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 36, 35, 35, 34, 33, 34, 35, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 36, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 30, 30, 36, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 35, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 35, 35, 36, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 36, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 22, 28, 27]",2342.2898044380795,165.0,1
"[34, 31, 28, 36, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 28, 37, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[34, 31, 29, 35, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.2898044380795,165.0,1
"[33, 32, 29, 36, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,0
"[33, 32, 29, 35, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 28, 36, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 29, 36, 35, 35, 34, 34, 34, 33, 34, 36, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 29, 35, 35, 36, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 29, 36, 35, 35, 34, 34, 34, 34, 34, 35, 31, 36, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 28, 36, 36, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 29, 35, 35, 36, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 29, 35, 35, 36, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[32, 32, 30, 36, 35, 35, 34, 34, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2341.6885078040655,167.5,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.109990989241,170.0,0
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.109990989241,170.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 34, 35, 32, 35, 28, 23, 28, 26]",2342.109990989241,170.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 35, 33, 35, 28, 23, 28, 26]",2337.708450006182,175.0,0
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 35, 28, 23, 28, 26]",2337.708450006182,175.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 35, 33, 35, 28, 22, 29, 26]",2337.708450006182,175.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 35, 33, 34, 28, 24, 28, 26]",2322.7950333104664,180.0,0
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 35, 33, 34, 28, 24, 28, 26]",2322.7950333104664,180.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,0
"[33, 32, 29, 36, 35, 35, 33, 34, 35, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 36, 35, 35, 33, 34, 34, 35, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 31, 30, 36, 35, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 33, 34, 34, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 31, 30, 36, 35, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 33, 35, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 33, 33, 36, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 36, 35, 34, 33, 36, 34, 34, 33, 35, 33, 33, 28, 25, 28, 26]",2310.2295494511554,185.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 35, 33, 32, 29, 25, 28, 26]",2303.2310868673953,187.5,0
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 32, 29, 25, 28, 26]",2303.2310868673953,187.5,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 32, 29, 25, 28, 26]",2303.2310868673953,187.5,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 35, 33, 32, 29, 25, 28, 26]",2303.2310868673953,187.5,1
"[33, 32, 29, 36, 35, 34, 33, 36, 34, 34, 33, 35, 33, 32, 29, 25, 28, 26]",2303.2310868673953,187.5,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 35, 33, 32, 29, 25, 28, 26]",2303.2310868673953,187.5,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 35, 33, 32, 29, 25, 28, 26]",2303.2310868673953,187.5,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,0
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 33, 33, 35, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 33, 34, 34, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 32, 34, 35, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 33, 35, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 33, 35, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 33, 34, 34, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 28, 25, 29, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 32, 36, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 31, 29, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 33, 33, 35, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 33, 33, 35, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 34, 33, 36, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 34, 34, 32, 29, 25, 28, 26]",2299.484838296472,190.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,0
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 29, 36, 35, 35, 32, 35, 35, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 33, 33, 29, 25, 28, 26]",2294.4432743464763,192.5,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 34, 33, 32, 29, 26, 28, 26]",2284.1703133501314,197.5,0
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 34, 33, 32, 29, 26, 28, 26]",2284.1703133501314,197.5,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 34, 33, 32, 28, 27, 28, 26]",2281.500526581097,200.0,0
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 33, 32, 28, 27, 28, 26]",2281.500526581097,200.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 34, 33, 32, 28, 27, 28, 26]",2281.500526581097,200.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,0
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,1
"[33, 32, 29, 36, 35, 35, 32, 35, 35, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 33, 34, 32, 28, 27, 28, 26]",2279.422581561235,202.5,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,0
"[32, 32, 30, 36, 35, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 29, 35, 36, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 29, 35, 35, 36, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 33, 33, 33, 27, 27, 29, 26]",2274.8734202736578,205.0,1
"[33, 32, 28, 37, 35, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 29, 36, 34, 35, 34, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 28, 36, 36, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.8734202736578,205.0,1
"[33, 32, 29, 36, 35, 35, 33, 35, 34, 34, 33, 33, 33, 33, 28, 26, 28, 27]",2274.8734202736578,205.0,1
"[33, 32, 29, 36, 35, 35, 33, 34, 35, 34, 33, 33, 33, 33, 28, 27, 28, 26]",2274.658688274628,207.5,0
"[33, 32, 29, 36, 35, 35, 33, 34, 35, 33, 34, 33, 33, 33, 28, 27, 28, 26]",2272.297427140785,210.0,0
"[33, 32, 28, 36, 36, 35, 33, 34, 35, 33, 34, 33, 33, 33, 28, 27, 28, 26]",2272.297427140785,210.0,1
"[33, 32, 29, 36, 35, 34, 34, 34, 35, 33, 34, 33, 33, 33, 28, 27, 28, 26]",2269.4572488887648,212.5,0
"[33, 32, 29, 36, 35, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,0
"[33, 32, 29, 35, 35, 35, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 37, 35, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 35, 35, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 36, 35, 34, 34, 34, 35, 33, 34, 32, 34, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 36, 35, 34, 34, 33, 35, 34, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 35, 35, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 35, 35, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 36, 34, 35, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 37, 35, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 36, 35, 34, 33, 34, 36, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 36, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 28, 37, 35, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 36, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 36, 35, 34, 34, 34, 35, 33, 34, 33, 33, 32, 29, 26, 28, 27]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 35, 35, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
"[33, 32, 29, 35, 35, 35, 34, 34, 35, 33, 34, 33, 33, 32, 29, 27, 28, 26]",2263.039827294232,215.0,1
